date;NMEA_rover;NMEA_corrected;NMEA_base;tether_length;compass;depth;accuracy
2023-02-18 07:47:41.689;$GNGGA,064741.511,,,,,0,00,,,M,,M,,*63;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084781222
2023-02-18 07:47:43.678;$GNGGA,064743.511,,,,,0,00,,,M,,M,,*61;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:47:44.719;$GNGGA,064744.511,,,,,0,00,,,M,,M,,*66;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:47:46.603;$GNGGA,064746.511,,,,,0,00,,,M,,M,,*64;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084236882
2023-02-18 07:47:47.585;$GNGGA,064747.511,,,,,0,00,,,M,,M,,*65;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084236882
2023-02-18 07:47:50.554;$GNGGA,064749.511,,,,,0,00,,,M,,M,,*6B;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:47:51.636;$GNGGA,064751.511,,,,,0,00,,,M,,M,,*62;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084236882
2023-02-18 07:47:52.613;$GNGGA,064752.511,,,,,0,00,,,M,,M,,*61;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:47:53.697;$GNGGA,064753.511,,,,,0,00,,,M,,M,,*60;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084236882
2023-02-18 07:47:55.612;$GNGGA,064755.511,,,,,0,00,,,M,,M,,*66;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:47:56.572;$GNGGA,064756.511,,,,,0,00,,,M,,M,,*65;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:47:58.620;$GNGGA,064758.511,,,,,0,00,,,M,,M,,*6B;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:47:59.622;$GNGGA,064759.511,,,,,0,00,,,M,,M,,*6A;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084781222
2023-02-18 07:48:01.722;$GNGGA,064801.511,,,,,0,00,,,M,,M,,*68;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:48:02.568;$GNGGA,064802.511,,,,,0,00,,,M,,M,,*6B;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:48:04.706;$GNGGA,064804.511,,,,,0,00,,,M,,M,,*6D;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:48:05.569;$GNGGA,064805.511,,,,,0,00,,,M,,M,,*6C;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:48:06.583;$GNGGA,064806.511,,,,,0,00,,,M,,M,,*6F;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:48:07.779;$GNGGA,064807.511,,,,,0,00,,,M,,M,,*6E;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084781222
