date;NMEA_rover;NMEA_corrected;NMEA_base;tether_length;compass;depth;accuracy
2023-02-18 19:56:13.613;$GNGGA,185613.516,,,,,0,00,,,M,,M,,*6C;$GNGGA,185613.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5E;0;-0.007922798650010493;60.0;0.0;3.1552417469626004
2023-02-18 19:56:14.615;$GNGGA,185614.516,,,,,0,00,,,M,,M,,*6B;$GNGGA,185614.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*59;0;-0.007922798650010493;60.0;0.0;3.1552417469626004
2023-02-18 19:56:15.620;$GNGGA,185615.516,,,,,0,00,,,M,,M,,*6A;$GNGGA,185615.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*58;0;-0.007922798650010493;60.0;0.0;3.1500000836942945
2023-02-18 19:56:16.629;$GNGGA,185616.516,,,,,0,00,,,M,,M,,*69;$GNGGA,185616.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5B;0;-0.007922798650010493;60.0;0.0;3.1552417469626004
2023-02-18 19:56:17.631;$GNGGA,185617.516,,,,,0,00,,,M,,M,,*68;$GNGGA,185617.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5A;0;-0.007897158524929553;60.0;0.0;3.1552417469626004
2023-02-18 19:56:18.652;$GNGGA,185618.516,,,,,0,00,,,M,,M,,*67;$GNGGA,185618.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*55;0;-0.007922798650010493;60.0;0.0;3.1552417469626004
2023-02-18 19:56:19.656;$GNGGA,185619.516,,,,,0,00,,,M,,M,,*66;$GNGGA,185619.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*54;0;-0.007922798650010493;60.0;0.0;3.1500000836942945
2023-02-18 19:56:20.697;$GNGGA,185620.516,,,,,0,00,,,M,,M,,*6C;$GNGGA,185620.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5E;0;-0.007897158524929553;60.0;0.0;3.1552417469626004
2023-02-18 19:56:21.677;$GNGGA,185621.516,,,,,0,00,,,M,,M,,*6D;$GNGGA,185621.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5F;0;-0.007922798650010493;60.0;0.0;3.1500000836942945
2023-02-18 19:56:22.661;$GNGGA,185622.516,,,,,0,00,,,M,,M,,*6E;$GNGGA,185622.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5C;0;-0.007922798650010493;60.0;0.0;3.1552417469626004
2023-02-18 19:56:23.596;$GNGGA,185623.516,,,,,0,00,,,M,,M,,*6F;$GNGGA,185623.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5D;0;-0.007922798650010493;60.0;0.0;3.1552417469626004
2023-02-18 19:56:24.595;$GNGGA,185624.516,,,,,0,00,,,M,,M,,*68;$GNGGA,185624.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5A;0;-0.007897158524929553;60.0;0.0;3.1552417469626004
2023-02-18 19:56:25.594;$GNGGA,185625.516,,,,,0,00,,,M,,M,,*69;$GNGGA,185625.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5B;0;-0.007922798650010493;60.0;0.0;3.1500000836942945
2023-02-18 19:56:26.608;$GNGGA,185626.516,,,,,0,00,,,M,,M,,*6A;$GNGGA,185626.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*58;0;-0.007922798650010493;60.0;0.0;3.1500000831534605
2023-02-18 19:56:27.610;$GNGGA,185627.516,,,,,0,00,,,M,,M,,*6B;$GNGGA,185627.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*59;0;-0.007897158524929553;60.0;0.0;3.1552417469626004
2023-02-18 19:56:28.595;$GNGGA,185628.516,,,,,0,00,,,M,,M,,*64;$GNGGA,185628.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*56;0;-0.007922798650010493;60.0;0.0;3.1500000836942945
2023-02-18 19:56:29.595;$GNGGA,185629.516,,,,,0,00,,,M,,M,,*65;$GNGGA,185629.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*57;0;-0.007922798650010493;60.0;0.0;3.1552417469626004
2023-02-18 19:56:30.613;$GNGGA,185630.516,,,,,0,00,,,M,,M,,*6D;$GNGGA,185630.000,00000.0003,,00000.0010,,2,00,,0,M,,M,,*5F;0;-0.007897158524929553;60.0;0.0;3.1552417469626004
