date;NMEA_rover;NMEA_corrected;NMEA_base;tether_length;compass;depth;accuracy
2023-02-18 07:29:00.734;$GNGGA,062900.511,,,,,0,00,,,M,,M,,*6E;dist-depth-error;0;-0.007948438775091434;0;0.0;3.150000084781222
2023-02-18 07:29:01.620;$GNGGA,062901.511,,,,,0,00,,,M,,M,,*6F;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:03.804;$GNGGA,062903.511,,,,,0,00,,,M,,M,,*6D;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:05.567;$GNGGA,062905.511,,,,,0,00,,,M,,M,,*6B;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:29:06.761;$GNGGA,062906.511,,,,,0,00,,,M,,M,,*68;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:29:07.603;$GNGGA,062907.511,,,,,0,00,,,M,,M,,*69;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:08.596;$GNGGA,062908.511,,,,,0,00,,,M,,M,,*66;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:29:09.666;$GNGGA,062909.511,,,,,0,00,,,M,,M,,*67;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:29:11.603;$GNGGA,062911.511,,,,,0,00,,,M,,M,,*6E;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:12.601;$GNGGA,062912.511,,,,,0,00,,,M,,M,,*6D;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084236882
2023-02-18 07:29:14.566;$GNGGA,062914.511,,,,,0,00,,,M,,M,,*6B;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:29:15.665;$GNGGA,062915.511,,,,,0,00,,,M,,M,,*6A;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:17.602;$GNGGA,062917.511,,,,,0,00,,,M,,M,,*68;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084781222
2023-02-18 07:29:18.635;$GNGGA,062918.511,,,,,0,00,,,M,,M,,*67;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084236882
2023-02-18 07:29:20.598;$GNGGA,062920.511,,,,,0,00,,,M,,M,,*6C;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:21.642;$GNGGA,062921.511,,,,,0,00,,,M,,M,,*6D;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:29:23.569;$GNGGA,062923.511,,,,,0,00,,,M,,M,,*6F;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:24.664;$GNGGA,062924.511,,,,,0,00,,,M,,M,,*68;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:26.600;$GNGGA,062926.511,,,,,0,00,,,M,,M,,*6A;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:27.639;$GNGGA,062927.511,,,,,0,00,,,M,,M,,*6B;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084781222
2023-02-18 07:29:29.566;$GNGGA,062929.511,,,,,0,00,,,M,,M,,*65;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:30.664;$GNGGA,062930.511,,,,,0,00,,,M,,M,,*6D;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084781222
2023-02-18 07:29:32.604;$GNGGA,062932.511,,,,,0,00,,,M,,M,,*6F;dist-depth-error;0;-0.007974078900172373;62.0;0.0;3.150000084236882
2023-02-18 07:29:33.595;$GNGGA,062933.511,,,,,0,00,,,M,,M,,*6E;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084236882
2023-02-18 07:29:34.607;$GNGGA,062934.511,,,,,0,00,,,M,,M,,*69;dist-depth-error;0;-0.007948438775091434;62.0;0.0;3.150000084781222
